"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 02:21:42 UTC 2024","Wed Jul 17 02:21:45 UTC 2024","3457","","050 Bank payment","","","","(VATOnRelease) Payment banking services",""
"failed","Wed Jul 17 03:38:26 UTC 2024","Wed Jul 17 03:38:34 UTC 2024","8084","","VAT rates selection check","","","","(VATOnRelease) Foreign customer Additional expenses",""
"passed","Wed Jul 17 02:20:08 UTC 2024","Wed Jul 17 02:20:12 UTC 2024","4144","","030 Purchase order create and generate Purchase invoice","","","","(VATOnRelease) Purchase order create and Purchase invoice generate",""
"passed","Wed Jul 17 04:02:16 UTC 2024","Wed Jul 17 04:02:23 UTC 2024","6926","","Document mark/unmark for deletion","","","","(VATOnRelease) Exit notice",""
"failed","Wed Jul 17 03:03:23 UTC 2024","Wed Jul 17 03:03:30 UTC 2024","6174","","Documents generate on","","","","(VATOnRelease) PI generate Bank Payment",""
"passed","Wed Jul 17 02:14:21 UTC 2024","Wed Jul 17 02:14:22 UTC 2024","1049","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""FixedAssetsWriteOff""",""
"passed","Wed Jul 17 02:07:51 UTC 2024","Wed Jul 17 02:07:52 UTC 2024","1051","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""AccessGroups""",""
"failed","Wed Jul 17 04:11:29 UTC 2024","Wed Jul 17 04:11:42 UTC 2024","12873","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) Advanced Invoice Issued Sales Invoice 7",""
"passed","Wed Jul 17 04:03:45 UTC 2024","Wed Jul 17 04:03:52 UTC 2024","6899","","Document mark/unmark for deletion","","","","(VATOnRelease) Inventory Transfer",""
"passed","Wed Jul 17 02:38:41 UTC 2024","Wed Jul 17 02:38:49 UTC 2024","7729","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Discount provided",""
"passed","Wed Jul 17 03:57:55 UTC 2024","Wed Jul 17 03:57:57 UTC 2024","2002","","Cash / Bank Documents added Base Document","","","","(VATOnRelease) CashPayment select Advanced invoice received",""
"failed","Wed Jul 17 03:11:08 UTC 2024","Wed Jul 17 03:11:16 UTC 2024","7839","","Documents generate on","","","","(VATOnRelease) list SalesOrder button generate SalesInvoice",""
"passed","Wed Jul 17 02:21:45 UTC 2024","Wed Jul 17 02:21:46 UTC 2024","1220","","050 Bank payment","","","","(VATOnRelease) Clone bank payment table part check",""
"passed","Wed Jul 17 03:12:19 UTC 2024","Wed Jul 17 03:12:22 UTC 2024","2863","","Documents generate on","","","","(VATOnRelease) list AdvancedInvoiceIssued  generate AdvancedInvoiceIssued Return",""
"passed","Wed Jul 17 04:14:03 UTC 2024","Wed Jul 17 04:14:05 UTC 2024","1815","","Y_002 Department functional option check","","","","(VATOnRelease) Notice Of Entry True",""
"passed","Wed Jul 17 02:14:36 UTC 2024","Wed Jul 17 02:14:38 UTC 2024","1268","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""SalesReturn""",""
"failed","Wed Jul 17 02:26:14 UTC 2024","Wed Jul 17 02:26:36 UTC 2024","21762","","090 Purchase invoice and Purchase return","","","","(VATOnRelease) Purchase invoice with VAT",""
"failed","Wed Jul 17 02:30:32 UTC 2024","Wed Jul 17 02:30:48 UTC 2024","15790","","120 Additional expenses","","","","(VATOnRelease) Create Additional expenses Vendor VAT non payer",""
"passed","Wed Jul 17 02:32:26 UTC 2024","Wed Jul 17 02:32:29 UTC 2024","3186","","160 Assembly build and Specification creation","","","","(VATOnRelease) Assemly build creation",""
"failed","Wed Jul 17 04:11:05 UTC 2024","Wed Jul 17 04:11:18 UTC 2024","13873","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) Sales Invoice 6 case",""
"passed","Wed Jul 17 02:13:52 UTC 2024","Wed Jul 17 02:13:54 UTC 2024","2238","","Negative Balances By Accounts Settings","","","","(VATOnRelease) Fill quantitative accounts",""
"passed","Wed Jul 17 04:06:07 UTC 2024","Wed Jul 17 04:06:14 UTC 2024","6907","","Document mark/unmark for deletion","","","","(VATOnRelease) Opening Balance",""
"passed","Wed Jul 17 03:58:44 UTC 2024","Wed Jul 17 03:58:48 UTC 2024","3661","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CP Plati pentru avans de trezorerie",""
"passed","Wed Jul 17 02:31:32 UTC 2024","Wed Jul 17 02:31:35 UTC 2024","3930","","130 Advanced invoice issued","","","","(VATOnRelease) Advanced invoice issued RON",""
"passed","Wed Jul 17 02:14:15 UTC 2024","Wed Jul 17 02:14:16 UTC 2024","1252","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""InventoryReconciliationFact""",""
"failed","Wed Jul 17 02:57:26 UTC 2024","Wed Jul 17 02:57:32 UTC 2024","6435","","Check currency conversion for EU resident","","","","(VATOnRelease) Cash Receipt EUR",""
"passed","Wed Jul 17 04:14:00 UTC 2024","Wed Jul 17 04:14:02 UTC 2024","1627","","Y_002 Department functional option check","","","","(VATOnRelease) Purchase order True",""
"passed","Wed Jul 17 04:06:48 UTC 2024","Wed Jul 17 04:06:52 UTC 2024","4083","","PI gener on AIR/SI gener on AII","","","","(VATOnRelease) Purchase Invoice 11000 > Avansa work button",""
"passed","Wed Jul 17 04:14:02 UTC 2024","Wed Jul 17 04:14:03 UTC 2024","1830","","Y_002 Department functional option check","","","","(VATOnRelease) Purchase Invoice True",""
"passed","Wed Jul 17 02:08:07 UTC 2024","Wed Jul 17 02:08:08 UTC 2024","1176","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Currencies""",""
"passed","Wed Jul 17 02:38:15 UTC 2024","Wed Jul 17 02:38:22 UTC 2024","7106","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Advance income",""
"passed","Wed Jul 17 02:17:04 UTC 2024","Wed Jul 17 02:17:06 UTC 2024","1416","","003_FirstLaunchCatalogsFilling","","","","(VATOnRelease) Type Of Materials",""
"passed","Wed Jul 17 02:15:12 UTC 2024","Wed Jul 17 02:15:13 UTC 2024","1173","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""OpeningBalance""",""
"passed","Wed Jul 17 03:20:02 UTC 2024","Wed Jul 17 03:20:24 UTC 2024","22046","","Accounting reports detailing check","","","","(VATOnRelease) Details book of materials, products, goods",""
"passed","Wed Jul 17 03:35:09 UTC 2024","Wed Jul 17 03:35:13 UTC 2024","3451","","VAT calculation check","","","","(VATOnRelease) Purchase order",""
"failed","Wed Jul 17 03:28:00 UTC 2024","Wed Jul 17 03:28:10 UTC 2024","10125","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Settlements Adjustment DR/ 419.2 KR/ 411.2",""
"passed","Wed Jul 17 02:44:03 UTC 2024","Wed Jul 17 02:44:05 UTC 2024","1825","","Docs create SAve OPen Close","","","","(VATOnRelease) Advanced Invoice Received",""
"passed","Wed Jul 17 02:17:29 UTC 2024","Wed Jul 17 02:17:29 UTC 2024","609","","007 Check  Main Departments creation","","","","(VATOnRelease) Check  Main Departments creation",""
"passed","Wed Jul 17 02:23:33 UTC 2024","Wed Jul 17 02:23:34 UTC 2024","626","","075 Expense report  Currency","","","","(VATOnRelease) Angajat principal creation",""
"passed","Wed Jul 17 02:40:02 UTC 2024","Wed Jul 17 02:40:04 UTC 2024","1393","","Main menu > click open","","","","(VATOnRelease) Main book",""
"passed","Wed Jul 17 02:44:45 UTC 2024","Wed Jul 17 02:44:46 UTC 2024","1833","","Docs create SAve OPen Close","","","","(VATOnRelease) Bank Payment",""
"passed","Wed Jul 17 02:10:34 UTC 2024","Wed Jul 17 02:10:35 UTC 2024","1064","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""BankAccountsOfEnterprises""",""
"passed","Wed Jul 17 04:08:40 UTC 2024","Wed Jul 17 04:08:44 UTC 2024","3820","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) A i r_BP_PI_PR_BR 3",""
"passed","Wed Jul 17 02:08:44 UTC 2024","Wed Jul 17 02:08:45 UTC 2024","1192","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""PrintFormsLanguages""",""
"failed","Wed Jul 17 02:11:17 UTC 2024","Wed Jul 17 02:11:24 UTC 2024","6492","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""TaxesCodeClassifier""",""
"passed","Wed Jul 17 02:40:20 UTC 2024","Wed Jul 17 02:40:21 UTC 2024","1239","","Main menu > click open","","","","(VATOnRelease) Declaration 394",""
"passed","Wed Jul 17 03:23:51 UTC 2024","Wed Jul 17 03:23:55 UTC 2024","3686","","Settlements Adjustment check list Document","","","","(VATOnRelease) Source document and Opening Balance",""
"passed","Wed Jul 17 02:10:59 UTC 2024","Wed Jul 17 02:11:00 UTC 2024","974","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""TaxTypes""",""
"failed","Wed Jul 17 02:52:21 UTC 2024","Wed Jul 17 02:52:28 UTC 2024","7009","","Check currency conversion for EU resident","","","","(VATOnRelease) Purchase Order Yen (JPY)",""
"passed","Wed Jul 17 02:32:22 UTC 2024","Wed Jul 17 02:32:26 UTC 2024","4269","","160 Assembly build and Specification creation","","","","(VATOnRelease) Peparation Purchase invocie",""
"passed","Wed Jul 17 03:18:34 UTC 2024","Wed Jul 17 03:18:36 UTC 2024","1824","","Payment request outgoing","","","","(VATOnRelease) Payment request outgoing Seria filling check",""
"passed","Wed Jul 17 03:24:22 UTC 2024","Wed Jul 17 03:24:23 UTC 2024","735","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Bank Accounts Of Enterprises",""
"passed","Wed Jul 17 03:56:55 UTC 2024","Wed Jul 17 03:57:12 UTC 2024","17094","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Settings Disabled",""
"passed","Wed Jul 17 03:37:23 UTC 2024","Wed Jul 17 03:37:27 UTC 2024","3940","","VAT rates selection check","","","","(VATOnRelease) VAT payer on release Additional expenses",""
"failed","Wed Jul 17 04:16:57 UTC 2024","Wed Jul 17 04:17:13 UTC 2024","15962","","Retail operations","","","","(VATOnRelease) Document Retail Sales Report",""
"passed","Wed Jul 17 04:13:32 UTC 2024","Wed Jul 17 04:13:34 UTC 2024","2025","","Y_002 Department functional option check","","","","(VATOnRelease) Report AccountCard False",""
"failed","Wed Jul 17 04:15:53 UTC 2024","Wed Jul 17 04:15:58 UTC 2024","5368","","PIShipToPunctDeComertAmanuntPrincipalTabTradeAllowancesVat 0 %","","","","(VATOnRelease) Company Non Payer",""
"passed","Wed Jul 17 02:40:27 UTC 2024","Wed Jul 17 02:40:28 UTC 2024","1130","","Main menu > click open","","","","(VATOnRelease) Locations",""
"passed","Wed Jul 17 04:00:17 UTC 2024","Wed Jul 17 04:00:21 UTC 2024","3993","","Cash Receipt > changes Cash flow activities","","","","(VATOnRelease) CR > Incasari in EUR",""
"passed","Wed Jul 17 03:59:44 UTC 2024","Wed Jul 17 03:59:46 UTC 2024","1924","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) CP > Plati viramente interne",""
"passed","Wed Jul 17 04:11:02 UTC 2024","Wed Jul 17 04:11:05 UTC 2024","2989","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) Bank Receipt 6 case",""
"passed","Wed Jul 17 03:23:07 UTC 2024","Wed Jul 17 03:23:09 UTC 2024","2087","","Settlements Adjustment check list Document","","","","(VATOnRelease) Cash payment",""
"passed","Wed Jul 17 04:14:19 UTC 2024","Wed Jul 17 04:14:20 UTC 2024","1837","","Y_002 Department functional option check","","","","(VATOnRelease) Inventory Increase True",""
"passed","Wed Jul 17 04:09:21 UTC 2024","Wed Jul 17 04:09:29 UTC 2024","7652","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 03:06:52 UTC 2024","Wed Jul 17 03:06:56 UTC 2024","3146","","Documents generate on","","","","(VATOnRelease) SI generate SalesReturn",""
"passed","Wed Jul 17 02:10:44 UTC 2024","Wed Jul 17 02:10:45 UTC 2024","1020","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""LegalDocuments""",""
"passed","Wed Jul 17 02:37:10 UTC 2024","Wed Jul 17 02:37:17 UTC 2024","6900","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Services received",""
"passed","Wed Jul 17 02:51:30 UTC 2024","Wed Jul 17 02:51:32 UTC 2024","2081","","Add to Catalog VAT Rates cod Vat","","","","(VATOnRelease) Add to Catalog VAT Rates Reverse charge",""
"passed","Wed Jul 17 02:16:51 UTC 2024","Wed Jul 17 02:16:53 UTC 2024","1978","","003_FirstLaunchCatalogsFilling","","","","(VATOnRelease) Locations filling",""
"passed","Wed Jul 17 02:08:38 UTC 2024","Wed Jul 17 02:08:39 UTC 2024","987","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""ObjectsPropertiesValues""",""
"passed","Wed Jul 17 02:11:06 UTC 2024","Wed Jul 17 02:11:07 UTC 2024","1190","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Peripherals""",""
"passed","Wed Jul 17 02:37:17 UTC 2024","Wed Jul 17 02:37:28 UTC 2024","11797","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Materials",""
"passed","Wed Jul 17 03:32:46 UTC 2024","Wed Jul 17 03:32:53 UTC 2024","6133","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 20-Livrare intracomunitară",""
"passed","Wed Jul 17 04:08:53 UTC 2024","Wed Jul 17 04:08:59 UTC 2024","5992","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Air and  BP and Air return BR 4",""
"passed","Wed Jul 17 03:56:13 UTC 2024","Wed Jul 17 03:56:15 UTC 2024","2018","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 401",""
"passed","Wed Jul 17 03:57:28 UTC 2024","Wed Jul 17 03:57:32 UTC 2024","3817","","BankReceipt change cash flow activity","","","","(VATOnRelease) BR> Incasari de la fondatori din operatiuni de capital",""
"failed","Wed Jul 17 03:10:10 UTC 2024","Wed Jul 17 03:10:18 UTC 2024","7683","","Documents generate on","","","","(VATOnRelease) list SalesOrder button generate CashReceipt",""
"passed","Wed Jul 17 03:07:06 UTC 2024","Wed Jul 17 03:07:09 UTC 2024","2629","","Documents generate on","","","","(VATOnRelease) PR generate CashReceipt",""
"failed","Wed Jul 17 02:45:34 UTC 2024","Wed Jul 17 02:45:51 UTC 2024","16053","","Purchase order generation on","","","","(VATOnRelease) Bank Payment generation",""
"passed","Wed Jul 17 03:58:11 UTC 2024","Wed Jul 17 03:58:13 UTC 2024","1815","","Cash / Bank Documents added Base Document","","","","(VATOnRelease) Cash Receipt > select SI",""
"passed","Wed Jul 17 02:51:10 UTC 2024","Wed Jul 17 02:51:12 UTC 2024","1971","","Rapoarte Contabile","","","","(VATOnRelease) Opening Rapoart journal Contabil",""
"passed","Wed Jul 17 04:15:04 UTC 2024","Wed Jul 17 04:15:05 UTC 2024","1423","","Y_002 Department functional option check","","","","(VATOnRelease) Report Account details book True",""
"passed","Wed Jul 17 02:10:52 UTC 2024","Wed Jul 17 02:10:53 UTC 2024","1161","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Products""",""
"passed","Wed Jul 17 03:08:33 UTC 2024","Wed Jul 17 03:08:36 UTC 2024","2670","","Documents generate on","","","","(VATOnRelease) list Advanced Invoice Received Retorn generate BankReceipt",""
"passed","Wed Jul 17 02:14:14 UTC 2024","Wed Jul 17 02:14:15 UTC 2024","1173","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""InventoryReconciliationFact""",""
"passed","Wed Jul 17 03:20:00 UTC 2024","Wed Jul 17 03:20:02 UTC 2024","2228","","Accounting reports detailing check","","","","(VATOnRelease) Cash book RO",""
"passed","Wed Jul 17 02:17:25 UTC 2024","Wed Jul 17 02:17:26 UTC 2024","830","","003_FirstLaunchCatalogsFilling","","","","(VATOnRelease) Intangible assets classifier",""
"passed","Wed Jul 17 03:47:07 UTC 2024","Wed Jul 17 03:47:57 UTC 2024","50379","","BD available not available columns","","","","(VATOnRelease) BP Plati la stat (Impozitul pe profit)",""
"passed","Wed Jul 17 04:12:00 UTC 2024","Wed Jul 17 04:12:03 UTC 2024","2848","","Y_002 Department functional option check","","","","(VATOnRelease) Exit notice",""
"passed","Wed Jul 17 02:40:09 UTC 2024","Wed Jul 17 02:40:10 UTC 2024","1083","","Main menu > click open","","","","(VATOnRelease) Settlements adjustments",""
"passed","Wed Jul 17 03:58:15 UTC 2024","Wed Jul 17 03:58:17 UTC 2024","2238","","Cash / Bank Documents added Base Document","","","","(VATOnRelease) Sales Return",""
"passed","Wed Jul 17 03:18:53 UTC 2024","Wed Jul 17 03:18:54 UTC 2024","1021","","Purchase invoice for different goods kind","","","","(VATOnRelease) PI for Materie prime",""
"passed","Wed Jul 17 03:27:36 UTC 2024","Wed Jul 17 03:27:38 UTC 2024","2143","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) AdvancedInvoiceReceived EUR",""
"passed","Wed Jul 17 02:09:48 UTC 2024","Wed Jul 17 02:09:49 UTC 2024","1130","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""UoMClassifier""",""
"passed","Wed Jul 17 03:07:58 UTC 2024","Wed Jul 17 03:08:00 UTC 2024","2158","","Documents generate on","","","","(VATOnRelease) list AdvanceReport  generate CashPayment",""
"passed","Wed Jul 17 03:32:20 UTC 2024","Wed Jul 17 03:32:24 UTC 2024","3279","","E-Transport filling check","","","","(VATOnRelease) Create a Vehicle",""
"passed","Wed Jul 17 02:08:25 UTC 2024","Wed Jul 17 02:08:26 UTC 2024","1158","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Files""",""
"passed","Wed Jul 17 03:58:21 UTC 2024","Wed Jul 17 03:58:24 UTC 2024","2426","","Cash / Bank Documents added Base Document","","","","(VATOnRelease) PurchaseReturn",""
"passed","Wed Jul 17 03:55:07 UTC 2024","Wed Jul 17 03:55:09 UTC 2024","1166","","Bank Receipt>change Currency>appear error","","","","(VATOnRelease) Bank accounts of enterprises",""
"passed","Wed Jul 17 03:56:17 UTC 2024","Wed Jul 17 03:56:19 UTC 2024","2050","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 101.2",""
"passed","Wed Jul 17 02:29:37 UTC 2024","Wed Jul 17 02:29:40 UTC 2024","3852","","101 Change Fixed Assets Parameters","","","","(VATOnRelease) Fixed asset transfer Calculator Lenovo SN457",""
"passed","Wed Jul 17 02:39:41 UTC 2024","Wed Jul 17 02:39:42 UTC 2024","989","","Main menu > click open","","","","(VATOnRelease) Fixed assets reconciliations",""
"passed","Wed Jul 17 02:43:51 UTC 2024","Wed Jul 17 02:43:53 UTC 2024","1635","","Docs create SAve OPen Close","","","","(VATOnRelease) Sales Return",""
"passed","Wed Jul 17 03:35:06 UTC 2024","Wed Jul 17 03:35:09 UTC 2024","3461","","VAT calculation check","","","","(VATOnRelease) Notice of entry",""
"passed","Wed Jul 17 03:04:33 UTC 2024","Wed Jul 17 03:04:35 UTC 2024","2353","","Documents generate on","","","","(VATOnRelease) list PI generate Advance Report",""
"passed","Wed Jul 17 02:14:35 UTC 2024","Wed Jul 17 02:14:36 UTC 2024","1126","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""SalesReturn""",""
